,0,1,2,3,4,5,6,7,8,9,10,quality
0,-13.224905008648893,-2.0238998144633324,-1.1268205289171396,-0.39923318291229754,-1.0853890208624117,-0.19801755310146438,0.03154748453971709,-0.14705061217030777,0.006047484997929613,0.008585465173531417,0.00026169609291617314,low
1,22.037723609303423,4.408321553804496,-0.3103779866274711,-0.199937740243417,-0.557109393547755,-0.3013249639753092,0.22387376646488488,0.14316506044039462,-0.08931247844468429,-0.015482761662403671,0.00024300457495749566,low
2,7.162673330571155,-2.5014608607630864,-0.5818682960413617,-0.21906927779202556,-0.5529335514136716,-0.20511366788797764,0.13619000724993635,0.05848009237187271,-0.0847930080830813,-0.0057487006079734344,0.00034563028841826977,low
3,13.430062829652558,-1.951122150203215,2.6340395389985694,-1.5740593957152975,-0.06380573347111261,0.08909172986491773,-0.2189230107059677,-0.06224363742236765,0.006280728467042126,0.0045864231631977705,-0.0007471838829256247,low
4,-13.224905008648848,-2.0238998144633213,-1.1268205289171485,-0.3992331829122995,-1.0853890208624069,-0.19801755310146676,0.031547484539717056,-0.1470506121703096,0.006047484997929452,0.008585465173531714,0.0002616960929161545,low
5,-6.934000265636778,-1.3879017600982106,-1.121277049401212,-0.5600997387958543,-1.0198684634535904,-0.17688729674032405,0.011042647059445514,-0.16244590114707208,-0.01142212384957211,0.012343549159095007,0.0003347689600052837,low
6,12.036828323854762,-3.611775527420274,-0.6716369051981551,-1.00390298917739,-0.7550587378740838,-0.17925554083975803,-0.11254132103154116,-0.019718475651391662,-0.10334200596028081,0.007347549582553139,-0.00024105758867973628,low
7,-25.042558042213468,4.726071990063385,-1.337816524371602,-0.949577016829186,-0.5524350015785793,-0.21395212717637707,-0.06382049472404969,-0.001866734834506769,-0.0586257935256173,0.0023340199408142357,-0.001149046643139078,high
8,-29.275698195521358,-0.47905559422407784,-0.7262484527764056,-0.2893594232118421,-1.1113731411542616,-0.1034953228222073,-0.009153273680691154,-0.06396898928038773,-0.10421379696080078,0.001680568610671296,-0.00020088754728417017,high
9,54.463167488619916,-10.99931637428522,0.1615593826840264,3.345197294445759,-0.06094772369316181,0.17318775154448227,0.07510969372861473,-0.05900511302792787,0.018015816971035513,-0.034022312093589954,-4.910581922321991e-05,low
10,17.901279730283637,-4.897326093059094,-1.7540251658664068,-0.5619068225534148,-1.0386259359553283,-0.009072030607900407,-0.07014865723733008,0.055744056583660384,-0.09082373044583811,0.01007174077817295,6.478439439774933e-05,low
11,54.463167488619916,-10.99931637428522,0.16155938268402645,3.345197294445759,-0.060947723693162745,0.17318775154448224,0.07510969372861463,-0.059005113027927894,0.018015816971035537,-0.034022312093589954,-4.910581922322065e-05,low
12,12.266546355055455,-2.573158068021181,-2.887359599089459,-0.3105574530123289,-0.4984472724555181,-0.07320411466337193,-0.06421279030091073,-0.11740527513999298,0.019503421159993824,0.029953037261957458,-0.0012443197238816645,low
13,-18.543844089409056,-2.8980243382203184,-0.7934881242825688,-0.8011033968760815,-1.2863557934285297,0.5232658238012752,0.793342888337902,-0.02610865540983748,0.01877551641170779,-0.103520832667647,-0.0007377302822187155,low
14,104.05722635342342,13.643273937594186,1.575330207669128,-0.3668174576993374,-0.6329787741683397,-0.049947736596750954,0.2360311498272253,0.01761662637195208,-0.11422047136460707,0.05724761077727146,-4.420317138341884e-05,low
15,106.76627873617117,12.012405654347555,1.5789535183729593,-0.26349864407234164,-0.6100263647644673,-0.022454593325542775,0.27552713919323907,-0.0017685919520743824,-0.10910264752556754,0.046889049554796,-0.00020790341548812362,low
16,59.33490988554821,6.264410760237806,0.30377006952606483,-1.365199262246389,0.6807289541457715,0.2857088171303402,-0.10941651930313351,-0.01773566094363075,0.09598067797830448,-0.0015185424105920544,0.0004624978892631149,high
17,9.3292002694871,-1.985654028643288,-0.37896833240600497,-1.004074824400987,-0.8647635076943394,0.39432190403116696,0.5619954481167424,0.1232072949345585,-0.06515415825138085,0.17709137900423752,-0.0007864323076138953,low
18,-19.173424813118135,-5.784120627826728,-0.4866860003996532,2.0016766919941613,-1.9253859421177284,-0.04903711822857045,-0.08017309355312627,-0.06301563252833164,-0.0528985975785913,0.0070996247821360665,-0.0007761490285068355,low
